Name,Category,Popularity,Latitude,Longitude
"Maitri Bagh Zoo, bhilai, Chhattisgarh",,Tier IV,21.16862306,81.35033116
Hall of Fame,,Tier IV,34.13922817,77.54114945
Sariska Tiger Reserve,,Tier IV,27.31040364,76.43876914
Kyushu National Museum,,Tier IV,33.51824915,130.538095
Leh Palace,,Tier IV,34.16599536,77.58659471
Lahore Museum,,Tier IV,31.56838419,74.30808188
Bhawal National Park,,Tier IV,24.09020133,90.40731382
Casemates du Bock,,Tier IV,49.61179617,6.136582008
National Theatre,,Tier IV,51.50721523,-0.114373552
Rosslyn Chapel,,Tier IV,55.85537848,-3.160195126
Summer Palace,,Tier IV,39.99997797,116.2754553
Castle Garden Bazaar,,Tier IV,47.49535366,19.04242732
National Botanical Garden,,Tier IV,23.81272879,90.34762115
Dal Lake,,Tier IV,34.11637483,74.86788379
Tenerife,,Tier IV,28.3024125,-16.63044256
Puffing Billy Railway,,Tier IV,-37.90779265,145.3565782
Chunar Fort,,Tier IV,25.12331603,82.87571331
Radhanagar Beach,,Tier IV,11.98461841,92.95014809
African Renaissance Monument,,Tier IV,14.72218842,-17.49496473
Reichstag Building,,Tier IV,52.51862667,13.37615501
Manas National Park,,Tier IV,26.81017425,91.23947847
Mauao / Mount Maunganui summit,,Tier IV,-37.63039372,176.1720931
"Wonderland, Jalandhar",,Tier IV,31.26285459,75.53279163
Church of Saint Francis,,Tier IV,41.14102226,-8.616010449
Sher Shah Suri Tomb - Bharat,,Tier IV,24.94799438,84.00924353
National Museum of the Revolution,,Tier IV,19.43618913,-99.15465557
de Young Museum,,Tier IV,37.7714857,-122.4686846
Owl Cafe Tokyo,,Tier IV,35.70079925,139.7748419
SEALIFE Busan Aquarium,,Tier IV,35.15927352,129.1609985
Viceregal Lodge,,Tier IV,31.10366186,77.14218801
Shivneri Fort,,Tier IV,19.19309486,73.85544976
Rock Shelters of Bhimbetka,,Tier IV,22.93955592,77.61245788
Chorsu Bazaar,,Tier IV,41.32673158,69.23503182
Glasgow Cathedral,,Tier IV,55.86312877,-4.233970745
Sixty Dome Mosque,,Tier IV,22.67450457,89.74182557
GUCCHUPANI ROBBERS CAVE,,Tier IV,30.37540098,78.05985905
Art Museum Ateneum,,Tier IV,60.17015662,24.9440854
Malam Jabba Ski Resort,,Tier IV,34.79879827,72.57218495
Carrick-a-Rede - National Trust,,Tier IV,55.23955441,-6.332505823
Hospital in the Rock,,Tier IV,47.50083995,19.03136046
Templo Romano,,Tier IV,37.88477524,-4.776401755
Luna Park Melbourne,,Tier IV,-37.86781767,144.9769074
Don Bosco Museum,,Tier IV,25.59280022,91.88272608
Kufri Fun World,,Tier IV,31.09416406,77.2780261
Botanic Gardens,,Tier IV,54.58240259,-5.93252002
Durmitor National Park,,Tier IV,43.21171888,19.11694086
Azadi Tower,,Tier IV,35.6996715,51.33801684
Cervino Ski Paradise,,Tier IV,45.93620198,7.672956197
Pioneer Courthouse Square,,Tier IV,45.51895499,-122.6792926
CoochBehar Rajbari Palace,,Tier IV,26.32703025,89.43870095
Bharat Darshan Park,Visited,Tier IV,28.66656998,77.13553561
Musée des Beaux-Arts,,Tier IV,45.76755991,4.83330894
Nainital Lake,,Tier IV,29.38596211,79.45994521
Besançon Citadel,,Tier IV,47.23197104,6.031733656
La Rochelle Aquarium,,Tier IV,46.15327344,-1.150630809
Shrikrishna Science Centre,,Tier IV,25.61640918,85.14108666
Cliffs of Moher,,Tier IV,52.97152601,-9.430908749
Magna Plaza,,Tier IV,52.37362143,4.89045678
Purandar Fort,,Tier IV,18.28249887,73.97347848
The Fitzwilliam Museum,,Tier IV,52.20021986,0.119509154
Naida Caves,,Tier IV,20.71027633,70.9806517
Marina Park,,Tier IV,11.66984172,92.7473882
Tagore Hall,,Tier IV,23.01287457,72.57099106
Harvalem Waterfalls,,Tier IV,15.55081406,74.02649415
Grünes Gewölbe,,Tier IV,51.05262874,13.73630736
Gir National Park,,Tier IV,21.08311808,70.7938076
Plaza Premium Lounge,Not sure how to enter,Tier IV,28.55508535,77.0843362
Sinq Night Club,,Tier IV,15.50143039,73.77155352
National Gallery of Modern Art,Closes at 6:00 pm,Tier IV,28.61018764,77.23439864
"Peace Pagoda, Darjeeling",,Tier IV,27.02759408,88.25901114
Santorini,,Tier IV,36.39349686,25.45638331
Kunsthaus Zürich,,Tier IV,47.37109672,8.549088631
Sulabh International Museum of Tiolet,Visited,Tier IV,28.59660073,77.08080726
Indraprastha Park,Closes at 7:30 pm,Tier IV,28.59669016,77.25460476
Copacabana Beach,,Tier IV,-22.9734735,-43.18527148
Abbaye Notre-Dame de Sénanque,,Tier IV,43.92800661,5.186766922
Saint Mary's Cathedral,,Tier IV,-33.8711941,151.2133193
Serenity Beach Sunrise Point,,Tier IV,11.97036763,79.84451333
 Rotorua Maori Experience,,Tier IV,-38.16320047,176.2508671
Szechenyi Square,,Tier IV,46.253695,20.14892049
Eden Beach - Blue flag Beach,,Tier IV,11.88161819,79.82417715
Harz National Park,,Tier IV,51.77984623,10.52315851
Exploratorium,,Tier IV,37.80166853,-122.3973489
Chitwan National Park,,Tier IV,27.51928942,84.31351673
Mrugavani National Park,,Tier IV,17.35403436,78.33516527
Mrugavani National Park,,Tier IV,17.3540856,78.33516527
Palace of the Kings of Majorca,,Tier IV,42.69399562,2.893878112
Tirathgarh Waterfall,,Tier IV,18.91393972,81.86504443
Gloucester Cathedral,,Tier IV,51.8673413,-2.246689821
Tabiat Bridge,,Tier IV,35.7544263,51.42036713
Bharathi Park Puducherry,,Tier IV,11.93295615,79.8341916
Puducherry Museum,,Tier IV,11.93446741,79.83484778
Rubjerg Knude,,Tier IV,57.44903744,9.77547165
Kodaikanal Lake,,Tier IV,10.23387068,77.48702137
Øresund Bridge,,Tier IV,55.57528408,12.82776211
Corvin Cinema,,Tier IV,47.48618409,19.07103436
Armoury Chamber,,Tier IV,55.74957222,37.61341322
Rangmanch Farms,,Tier IV,28.45559869,76.92341164
DLF City Centre Mall,,Tier IV,30.72890604,76.84550437
Ruins of Nalanda University,,Tier IV,25.13663581,85.44223485
Av. Paulista,,Tier IV,-23.56132496,-46.65650544
Panoramic Viewpoint - Hallstatt Skywalk,,Tier IV,47.56131456,13.64360367
St. Peter's Church,,Tier IV,48.20942407,16.36992877
Bhitarkanika Wildlife Sanctuary,,Tier IV,20.72126455,86.86747239
Bhitarkanika National Park,,Tier IV,20.72126455,86.86747239
Hammershus Castle Ruins,,Tier IV,55.27130118,14.75539167
Hạ Long Bay,,Tier IV,20.97230744,107.0523931
Lady Hydari Park,,Tier IV,25.56590923,91.88199091
KidZania Delhi NCR,,Tier IV,28.56475338,77.32204175
San Cristóbal Castle,,Tier IV,18.46736691,-66.11101154
Pari Mahal,,Tier IV,34.08117757,74.87712157
Kaziranga National Park,,Tier IV,26.6445085,93.35247862
Khao Sok National Park,,Tier IV,8.977676403,98.63814509
Bangladesh National Parliament House,,Tier IV,23.76234338,90.37849022
Tha Chanakya,Visited,Tier IV,28.58451691,77.19073444
Shukkeien Garden,,Tier IV,34.40048324,132.4677196
The Crown Liquor Saloon,,Tier IV,54.59467725,-5.934169138
Bhaja Budhhist Caves Ancient Buddhist Heritage,,Tier IV,18.72836466,73.48154135
Holy Monastery of the Virgin Mary of Kykkos,,Tier IV,34.98369681,32.7411564
Kanyakumari Beach,,Tier IV,8.086613194,77.5544024
Sultanpur Bird Sanctuary,,Tier IV,28.46812335,76.89180404
Srikrishna Museum,,Tier IV,29.96510684,76.83313469
Lamahatta,,Tier IV,27.05349274,88.35161148
Kongobu-ji Okuno-in,,Tier IV,34.2229802,135.6057239
Revdanda Fort,,Tier IV,18.54675611,72.92464801
Madame Tussauds Delhi,Closed,Tier IV,28.56710924,77.321134
Emperor Qinshihuang's Mausoleum Site Museum,,Tier IV,34.3841116,109.2784845
Szentendre Skanzen Village Museum,,Tier IV,47.6922543,19.04539533
Szentendre Skanzen Village Museum,,Tier IV,47.69228319,19.04540057
Si-o-Se Pol Bridge,,Tier IV,32.64476342,51.66765599
Pangong Lake,,Tier IV,33.75896105,78.67647001
Pangong Tso,,Tier IV,33.75582441,78.67851734
Museo Maya de Cancún y Zona Arqueológica de San Miguelito,,Tier IV,21.0738456,-86.77716103
Mawkdok Dympep Valley View Point,,Tier IV,25.4217038,91.79155591
Mawkdok Dympep Valley View Point,,Tier IV,25.42174408,91.79159582
Chilika Lake,,Tier IV,19.73969536,85.30520593
Zabriskie Point,,Tier IV,36.42006426,-116.8122329
Cité de l'Espace,,Tier IV,43.58670484,1.493946792
Oriental Pearl TV Tower,,Tier IV,31.2396941,121.4997575
Saint Domnius’ Cathedral,,Tier IV,43.50810194,16.44047355
Groninger Museum,,Tier IV,53.21227026,6.566024448
Tsukiji Hongan-ji Temple,,Tier IV,35.66650706,139.7722564
Indian Air Force Museum,Visited,Tier IV,28.57399573,77.1167105
Pontcysyllte Aqueduct,,Tier IV,52.97043906,-3.087812153
Hōryū-ji,,Tier IV,34.61472906,135.7341801
"Living Root Bridge, Riwai Village",,Tier IV,25.20663634,91.89729883
Museum of Military History,,Tier IV,51.07851282,13.7599555
Hungarian Natural History Museum,,Tier IV,47.48270499,19.08523117
Tomb of Hafez,,Tier IV,29.62579004,52.55849707
Couvent des Jacobins,,Tier IV,43.60343258,1.44038898
Zero Point,,Tier IV,27.93137055,88.73409164
Kaziranga National Orchid and Biodiversity Park,,Tier IV,26.58649379,93.42795006
Empress Market,,Tier IV,24.86251071,67.02951649
Morjim Beach,,Tier IV,15.62720428,73.72792989
Gorumara National Park,,Tier IV,26.75630982,88.79750217
Royal Tasmanian Botanical Gardens,,Tier IV,-42.86568921,147.3310613
The Arctic Circle Center,,Tier IV,66.55241109,15.32245912
Rakab Ganj Gurudwara,Spare it,Tier IV,28.61821886,77.20477044
Grand Central Terminal,,Tier IV,40.75335237,-73.97685199
Tropical Farms Macadamia Nut Farm,,Tier IV,21.51049679,-157.8514279
Tokyo Metropolitan Government Building North Observation Deck,,Tier IV,35.68971862,139.6916559
Atlantic Water World,Summers,Tier IV,28.54493385,77.30923803
Gangtok Ropeway,,Tier IV,27.31784166,88.6066255
Conímbriga Roman Ruins,,Tier IV,40.09856628,-8.490833224
Seven Sisters Waterfall,,Tier IV,25.23991482,91.72940893
Seven Sisters Waterfall,,Tier IV,25.238967,91.73254768
Deer Land Hiran Minar,,Tier IV,31.74308051,73.95523469
Muzey Voyennoy Tekhniki,,Tier IV,56.9634964,60.58177381
Bute Park,,Tier IV,51.4845565,-3.185284237
Ratargul Swamp Forest,,Tier IV,25.01418379,91.91869916
The Bund,,Tier IV,31.24026454,121.4905785
Malshej Ghat,,Tier IV,19.34046242,73.77454953
Lal Bagh Palace,,Tier IV,22.70006436,75.84706202
Pandav Caves,,Tier IV,22.45839355,78.43233438
"MM Fun City
",,Tier IV,21.23677936,81.8222702
"Kanan Pendari Zoological Garden, Bilaspur",,Tier IV,22.11725526,82.060165
Chartwell,,Tier IV,51.24431284,0.083229513
Wales Millennium Centre,,Tier IV,51.46484217,-3.163179527
"Wave Mall, Jammu",,Tier IV,32.70946292,74.89340735
Darangi Village,,Tier IV,34.72764365,127.8933333
Andong Hahoe Folk Village,,Tier IV,36.53891356,128.5181351
Ambassador Cruise Halong Bay,,Tier IV,20.95296349,107.0558738
INS Khukri Memorial,,Tier IV,20.7031231,70.97678145
Hochosterwitz Castle,,Tier IV,46.7558409,14.45168096
"Roskilde Cathedral
",,Tier IV,55.64265217,12.07965271
Persepolis,,Tier IV,29.93456733,52.88371445
Persepolis,,Tier IV,29.93560084,52.8891817
Garden of Silence,,Tier IV,30.73846187,76.83009156
Phi Phi Islands,,Tier IV,7.744631501,98.77768453
Assam State Museum,,Tier IV,26.1853517,91.75208642
Lake Balaton,,Tier IV,46.8483817,17.75585553
Kingston Lacy,,Tier IV,50.81097241,-2.03188988
Baltit Fort,,Tier IV,36.32562175,74.66976945
The Wheel of Brisbane,,Tier IV,-27.47511636,153.0208518
Zero Gravity Dubai,,Tier IV,25.08846676,55.1377355
Crafts Museum,Closes at 6:00 pm,Tier IV,28.61360575,77.2424542
Sikkim Himalayan Zoological Park,,Tier IV,27.35050906,88.62698599
Flippermúzeum,,Tier IV,47.51464338,19.05440427
Flippermúzeum,,Tier IV,47.51464207,19.05439507
Al Ahsa National Park,,Tier IV,25.4449281,49.72757041
Jampore Beach,,Tier IV,20.38103927,72.82378156
Teesta River,,Tier IV,26.41923452,88.84615214
Durdle Door,,Tier IV,50.62122632,-2.276783709
Sundarban National Park (West Bengal),,Tier IV,21.88437519,88.88528786
Rubenshuis,,Tier IV,51.21687584,4.409982476
Naval Aviation Museum,,Tier IV,15.37472085,73.83880364
Sanchi Stupa No. 1,,Tier IV,23.47937506,77.73966646
K2,,Tier IV,35.88004738,76.51488971
Koli National Park,,Tier IV,63.09684979,29.80622998
Trümmelbach Falls,,Tier IV,46.56943635,7.914159485
Incheon Grand Park,,Tier IV,37.45923826,126.7522258
Energy Park,,Tier IV,21.21916776,81.6976434
Olavinlinna,,Tier IV,61.86394891,28.90166532
Blue House (Cheong Wa Dae),,Tier IV,37.58667845,126.9748034
Udawalawe National Park,,Tier IV,6.474615988,80.87630836
Serengeti National Park,,Tier IV,-2.333333295,34.83330111
Königssee,,Tier IV,47.5641612,12.98251129
Jumpin Heights - The OG Bungy People!,,Tier IV,30.06399807,78.40188552
Hundru Waterfall,,Tier IV,23.44967982,85.66677511
Patenga Sea Beach,,Tier IV,22.23529525,91.79130205
Galle Lighthouse,,Tier IV,6.024682124,80.21940044
Bogyoke Aung San Market,,Tier IV,16.7803333,96.15556811
Pacific Mall,Visited,Tier IV,28.55239315,77.05786149
Kangla Fort,,Tier IV,24.80747218,93.94275094
Aire du viaduc de Millau,,Tier IV,44.09537363,3.022784057
Nagan Eupseong Folk Village,,Tier IV,34.90729283,127.3411239
Margaret Island,,Tier IV,47.52677523,19.04705956
Rohtas Fort,,Tier IV,32.96497,73.57291738
Tom McCall Waterfront Park,,Tier IV,45.52274371,-122.670035
Jeddah Historic District,,Tier IV,21.48701996,39.18686094
Esterházy Palace,,Tier IV,47.84617354,16.5194638
Funcity Water Park,,Tier IV,30.63672608,76.89203281
Crumlin Road Gaol Visitor Attraction and Conference Centre,,Tier IV,54.60894971,-5.942387098
"Garden of Fragrance, 36B Chandigarh",,Tier IV,30.7326431,76.7572289
Kuntala Water Falls,,Tier IV,19.28465242,78.50323478
"Mandrem Beach
",,Tier IV,15.66964589,73.70953576
Golestan Palace,,Tier IV,35.67975054,51.42052114
Golestan Palace,,Tier IV,35.6797261,51.42049664
"Shillong View Point, Laitkor Peak",,Tier IV,25.54731632,91.87494595
"Malai Mandir, New Delhi",Spare it,Tier IV,28.56762353,77.1657925
Shalban Bihar,,Tier IV,23.42622971,91.13759578
Tiananmen Square,,Tier IV,39.9054785,116.3976301
Mughal Gardens,During Springs,Tier IV,28.52634097,77.18672626
Glacier 3000,,Tier IV,46.35391404,7.205674078
Jungfraujoch Sphinx Observatory,,Tier IV,46.54755493,7.985208421
Paklenica National Park,,Tier IV,44.3438103,15.4839389
Terraced Garden,,Tier IV,30.71442778,76.77161738
Banglar Taj Mahal,,Tier IV,23.74607752,90.56752862
Tsavo East National Park,,Tier IV,-2.780441442,38.80653007
Conway Scenic Railroad,,Tier IV,44.05198928,-71.12868595
"National Museum of Ireland, Merrion Street",,Tier IV,53.3398848,-6.253363208
Khanvel Resort,,Tier IV,20.12908565,73.05933777
The Margaret Mahy Family Playground,,Tier IV,-43.52800173,172.6412666
MadhavGarh Farms,,Tier IV,28.34768836,77.02113968
Australian Outback Spectacular,,Tier IV,-27.91193207,153.3166607
Chunnambar Boat House,,Tier IV,11.88383353,79.8006851
"JRD Tata Sports Complex Football Stadium
",,Tier IV,22.80610096,86.19306437
SMK – Statens Museum for Kunst,,Tier IV,55.6887951,12.57830966
Purkhouti Muktangan,,Tier IV,21.13411059,81.75886043
Blue Mountains National Park,,Tier IV,-33.59324083,150.5356399
Nakanoshima Park,,Tier IV,34.69248533,135.5073307
Shankar's International Doll Museum,Closes at 5:30 pm,Tier IV,28.630495,77.24148023
Sky Walk Pelling Sikkim,,Tier IV,27.29693069,88.2195171
Lawachara National Park,,Tier IV,24.32505574,91.78715386
Sri Pada / Adam's Peak,,Tier IV,6.809620348,80.49930991
Hill Top Goa,,Tier IV,15.59318319,73.74238929
Wayanad Wildlife Sanctuary,,Tier IV,11.67158414,76.36865283
Varkala cliff,,Tier IV,8.73553723,76.70388583
Deer Park Delhi,Almost Visited,Tier IV,28.5550456,77.19178417
Colombo National Museum,,Tier V,6.910002631,79.86088977
Cathedral of Bern,,Tier V,46.94723903,7.451539117
Australian National Maritime Museum,,Tier V,-33.86935658,151.1986462
Kenwood House,,Tier V,51.57138634,-0.167460017
Shivapuri Nagarjun National Park,,Tier V,27.81292074,85.38593034
Tongariro National Park,,Tier V,-39.19281971,175.5938161
Roshanara Bagh,After Summers,Tier V,28.67251341,77.19963403
Bee Falls,,Tier V,22.47511846,78.40725149
Santa Claus House,,Tier V,64.75494438,-147.3431681
Chitralekha Udyan,,Tier V,26.61811449,92.79384982
Timber Trail Resort,,Tier V,30.83580628,76.98196139
Dobó István Square,,Tier V,47.90241066,20.37685492
Elizabeth Lookout,,Tier V,47.51819264,18.959387
Ratna Durga,,Tier V,16.99603744,73.2706008
Asamkirche,,Tier V,48.13514324,11.56966231
"St. Anthony's Shrine, Kochchikade.",,Tier V,6.946786416,79.85636071
Puzzling World,,Tier V,-44.69672644,169.1615787
Nakshatra Van,,Tier V,20.28033674,72.9826649
Tajhat Palace,,Tier V,25.7252828,89.27989732
Jahanpanah City Forest,,Tier V,28.53280317,77.23629049
Annapurna Valley,,Tier V,28.81950768,83.99501111
California Academy of Sciences,,Tier V,37.76986461,-122.4661211
Saint Martins Island,,Tier V,20.62495711,92.32339835
Kuakata Sea Beach,,Tier V,21.80532864,90.18054121
Tomb of Akbar,,Tier V,27.2205826,77.95045802
Moskva River,,Tier V,55.70511277,37.04748662
Lake Baikal,,Tier V,53.12471071,107.7580806
Company Garden,,Tier V,30.46110463,78.0540627
Lahemaa National Park,,Tier V,59.56764535,25.78096515
Anantagiri Hills,,Tier V,17.31192345,77.86359988
Gondola cable car ride,,Tier V,34.04578918,74.38588302
Nizhegorodskaya Yarmarka,,Tier V,56.32842877,43.96102648
Hooker Valley track,,Tier V,-43.71812281,170.0939655
Hortobágyi National Park,,Tier V,47.52249957,21.0915786
Kolaba Fort,,Tier V,18.63431476,72.8642044
Cooch Behar Rajbari Park,,Tier V,26.32809792,89.43866343
Faro Cathedral,,Tier V,37.01329425,-7.934959794
"Tarnim Magic Garden
",,Tier V,9.482861752,99.9944804
Glendalough Cathedral,,Tier V,53.01057235,-6.327041863
Verdon Gorge,,Tier V,43.754826,6.375633692
The Andy Warhol Museum,,Tier V,40.44846357,-80.00252244
Eram Park,,Tier V,35.72054507,51.2914636
Ipanema Beach,,Tier V,-22.98691507,-43.20481629
Khewra Salt Mine,,Tier V,32.64798953,73.00842586
Pukekura Park,,Tier V,-39.06352574,174.0800541
Mawsmai Nongthymmai Eco Park,,Tier V,25.24445156,91.73814189
Nationalpark Bayerischer Wald,,Tier V,48.98797992,13.38411403
Mohatta Palace Museum,,Tier V,24.8143378,67.03273644
Buxa Tiger Reserve,,Tier V,26.61714758,89.5284661
Bakthang Waterfall,,Tier V,27.35781543,88.62354879
Gopalpur Beach,,Tier V,19.25325186,84.90423217
Arpoador,,Tier V,-22.98856902,-43.19311045
Major Dhyan Chand National Stadium,,Tier V,28.61239942,77.2364658
High Museum of Art,,Tier V,33.79006166,-84.38556956
Gandhi Smriti,After Summers,Tier V,28.60179199,77.2144006
Tikarpada Wildlife Sanctuary,,Tier V,20.6852177,84.90009767
Rozafa Castle,,Tier V,42.04644632,19.49360807
Madame Tussauds Sydney,,Tier V,-33.86959125,151.2017593
Sompur Mahavihara,,Tier V,25.03108128,88.97694167
Daewangam Park,,Tier V,35.49239438,129.4395614
Carlton Gardens,,Tier V,-34.1184382,151.0636922
South Extension Market,,Tier V,28.5679419,77.2199266
Patna Museum,,Tier V,25.61269787,85.13327845
The Postal Museum,,Tier V,51.5247386,-0.1139099
Cinnamon Bentota Beach,,Tier V,6.424911685,79.99686525
Palvolgyi Cave,,Tier V,47.53286085,19.01611657
WILD LIFE Sydney Zoo,,Tier V,-33.86940885,151.2016907
Bahrain Fort,,Tier V,26.23309525,50.5198657
Anantagiri Hills,,Tier V,17.31175891,77.86359119
Silver Cascade Falls,,Tier V,10.24196165,77.51074685
Ulster Museum,,Tier V,54.5824107,-5.935334792
Governor's Palace,,Tier V,37.27406422,76.70218459
Bondi Beach,,Tier V,-33.89143565,151.2767264
Tau Spa Center,,Tier V,43.1183739,76.91322522
Medieval Crime Museum,,Tier V,49.37587077,10.17954172
Batur Natural Hot Spring,,Tier V,-8.251279891,115.4002599
Kalagram,,Tier V,30.70991354,76.82630085
Vanganga Garden,,Tier V,20.31214099,72.97022997
Daegu 83 Tower,,Tier V,35.85329226,128.5665658
The Baptismal Site of Jesus Christ,,Tier V,31.83723648,35.55029867
Black Forest,,Tier V,48.30429308,8.182286871
Black Forest,,Tier V,48.29166044,8.18902669
Victoria Harbour,,Tier V,22.28977052,114.1715396
Sarajevo City Hall,,Tier V,43.8589993,18.43362677
The National Aquarium Abu Dhabi,,Tier V,24.40207283,54.49579204
Children's Park,,Tier V,28.61146835,77.23112571
Treppe ins Nichts,,Tier V,47.46743145,13.62617952
Lokhaniya Hills & Waterfall,,Tier V,24.95861631,83.00899496
Banglabandha Zero Point,,Tier V,26.63312528,88.41460985
Hunza Valley,,Tier V,36.3166624,74.64996662
Shalamar Gardens,,Tier V,31.58432871,74.38278019
Hunza Valley,,Tier V,36.31658465,74.64994557
Pushpa Gujral Science City,,Tier V,31.35664857,75.4439418
Buddha Jayanti Park,No proper Guidance and Route to reach there,Tier V,28.6155403,77.1785544
Double Decker Living Root Bridge,,Tier V,25.25124971,91.67194417
Starfield Library,,Tier V,37.51010968,127.0601118
Vatnajökull National Park,,Tier V,64.78429816,-17.20910657
Jama Masjid Mosque,,Tier V,34.09838344,74.80978582
"Hűvösvölgy, Children's Railway",,Tier V,47.54145713,18.96393605
Rudkhan Castle,,Tier V,37.06438109,49.23931594
Pécs Cathedral,,Tier V,46.07846951,18.22363263
Art Depot Museum Boijmans Van Beuningen,,Tier V,51.91382391,4.471003487
Saint-Etienne Cathedral,,Tier V,43.59977541,1.450574189
Museum Sint-Janshospitaal,,Tier V,43.59993158,1.45048386
Mount Nemrut,,Tier V,37.98076543,38.74092694
Amir Temur Mausoleum Gur-i Amir Сomplex,,Tier V,39.64852206,66.96923847
Leh Main Market,,Tier V,34.16359922,77.58391424
Château Gaillard,,Tier V,49.23802675,1.403419749
Mont Blanc,,Tier V,45.8335145,6.868522745
Ministry of Crab,,Tier V,6.93361712,79.84335069
"Villa Park, Maldives",,Tier V,3.483218798,72.80245474
Do Drul Chorten,,Tier V,27.31283327,88.60485526
Garden Of Caves,,Tier V,25.31255736,91.76051706
Newgrange,,Tier V,53.69478806,-6.474998167
Mohenjo Daro,,Tier V,27.32429496,68.13569111
Ibiza,,Tier V,39.02362402,1.481276982
Marzipan Museum and Café,,Tier V,47.66636493,19.07644973
Sun Siyam Olhuveli,,Tier V,3.849434797,73.45469616
ICEHOTEL,,Tier V,67.84994869,20.5966186
Sir John Soane's Museum,,Tier V,51.5169988,-0.117448786
Yala National Park,,Tier V,6.463974092,81.47187574
Orvakallu Rock Gardens,,Tier V,15.69288922,78.15212982
Shilaidaha Rabindra Kuthibari,,Tier V,23.91991533,89.22006412
Heritage Park,,Tier V,23.85654489,91.28491015
Jami Ul-Alfar Mosque,,Tier V,6.938401715,79.85168024
Naval Marine Museum Samudrika,,Tier V,11.67179525,92.72635606
Mojoland,,Tier V,29.07520505,77.06010611
Magic Planet,,Tier V,8.584452709,76.87950963
"Forest Research Institute (FRI), Dehradun",,Tier V,30.34391119,77.99764558
Cloud Forest Entertainment park,,Tier V,12.57756252,78.65246724
Vindolanda,,Tier V,54.99114062,-2.360575025
Harishchandragad,,Tier V,19.38660135,73.77807141
Gurudongmar Lake,,Tier V,28.02699833,88.71042254
Novospassky Monastery,,Tier V,55.73187617,37.65637066
Katas Raj Temple Complex,,Tier V,32.72399015,72.95164553
"Bharatpur Beach, Neil Island",,Tier V,11.83612182,93.03418528
Tanguar Haor,,Tier V,25.14004617,91.08831077
Eltham Palace,,Tier V,51.44702936,0.048484895
Kangchenjunga,,Tier V,27.70092669,88.14764865
United States Capitol,,Tier V,38.88987677,-77.00910188
Grave chapel on the Wuerttemberg,,Tier V,48.78209061,9.268537443
Liberation War Museum,,Tier V,23.77572153,90.36968092
Yu Garden,,Tier V,31.22723766,121.4920955
St Jerome Fort,,Tier V,20.41327243,72.83214341
Victoria Peak,,Tier V,22.27587685,114.1455104
Nagao Beach,,Tier V,20.71120057,70.9348188
Jibhi Waterfall,,Tier V,31.58631414,77.3527231
Mausoleum of Lalon Shah,,Tier V,23.89578209,89.15212133
Windsor Great Park,,Tier V,51.42410961,-0.617634228
Eram Garden,,Tier V,29.63692192,52.52629746
Land of Waves Waterpark,,Tier V,36.37548657,59.51888565
Museum of Applied Arts,,Tier V,48.20761312,16.38154526
Traditional Tea Ceremony,,Tier V,35.00762934,135.7663442
"MAYFAIR Spa Resort & Casino, Gangtok",,Tier V,27.29612768,88.58871223
Mayfield Lavender Farm,,Tier V,51.3342259,-0.168156965
Fateh Burj - Baba Banda Singh Bahadur War Memorial,,Tier V,30.70373159,76.66833171
Fairchild Tropical Botanic Garden,,Tier V,25.67678843,-80.27203542
Pioneer Plaza,,Tier V,32.77663329,-96.80119837
Palace of Westminster,,Tier V,51.49947943,-0.124882428
Carlisle Castle,,Tier V,54.89696829,-2.941772516
Korigad Fort,,Tier V,18.62131477,73.38562049
Keibul Lamjao National Park,,Tier V,24.47882711,93.83945395
Keibul Lamjao National Park,,Tier V,24.47875902,93.83948281
Altit Fort,,Tier V,36.31726095,74.68117069
illusion City Dubai - illusion Museum,,Tier V,25.07918322,55.12268047
Easter Island,,Tier V,-27.11225712,-109.3597195
Daehan Dawon Green Tea Tourist Farm,,Tier V,34.71610696,127.0780887
Inani Beach,,Tier V,21.22986917,92.04733464
Valmiki Tiger Reserve,,Tier V,27.42660162,83.90734701
Mandarmani Beach,,Tier V,21.64907084,87.6447566
Shah-i-Zinda,,Tier V,39.66212023,66.98791624
Maritime Museum,,Tier V,53.40137553,-2.992962776
Padmaja Naidu Himalayan Zoological Park,,Tier V,27.05593857,88.25619867
Schloss Ort,,Tier V,47.91131007,13.79203673
Muhlbach Waterfall,,Tier V,47.91134602,13.79205819
Barbican Centre,,Tier V,51.52018481,-0.093796242
Gül Baba’s Tomb & Rosegarden,,Tier V,47.51596615,19.03492556
Pattaya Beach,,Tier V,12.93661704,100.8820539
Kai Beach Saadiyat,,Tier V,24.54709944,54.43585052
Tamra - Shangri-La's,,Tier V,28.62097879,77.218162
Wei Sawdong Falls,,Tier V,25.29166705,91.67828639
Kalsubai Peak,,Tier V,19.60129877,73.70915669
Fox In A Box Brisbane Escape Rooms,,Tier V,-27.46965796,153.027809
Fukuoka Castle Ruins,,Tier V,33.5852707,130.3831857
Baltal Base Camp,,Tier V,34.25746934,75.41485564
Freycinet National Park,,Tier V,-42.13064419,148.3123205
Holy Shrine of Shahecheragh,,Tier V,29.60969424,52.54331656
Museo de America,,Tier V,40.43858082,-3.724301268
Texas Capitol,,Tier V,30.27467416,-97.74038143
Tagore Theatre,,Tier V,30.73311189,76.78957675
트릭아이뮤지엄,,Tier V,37.55379323,126.9219112
Musée Fabre,,Tier V,43.61179503,3.880174748
